"","age","N.speciations","N.extinctions","N.turnover","N.species.speciation","N.species.extinction","raw.speciation.probability","raw.extinction.probability","HMM.speciation.state","HMM.speciation.state.probability","HMM.extinction.state","HMM.extinction.state.probability","HMM.turnover.probability","raw.turnover.probability"
"2421",241.999999999991,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2422",242.099999999991,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2423",242.19999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2424",242.299999999991,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2425",242.39999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2426",242.499999999991,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2427",242.59999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2428",242.69999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2429",242.79999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2430",242.89999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2431",242.99999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2432",243.09999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2433",243.19999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2434",243.29999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2435",243.39999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2436",243.49999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2437",243.59999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2438",243.69999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2439",243.79999999999,0,0,0,232,232,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2440",243.89999999999,0,0,0,232,232,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"2441",243.99999999999,16,9,25,232,225,0.0689655172413793,0.04,5,0.111818565405977,2,0.0241217189738796,0.135940284379857,0.108965517241379
"2442",244.09999999999,0,0,0,225,225,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2443",244.19999999999,0,0,0,225,225,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2444",244.29999999999,0,0,0,225,225,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2445",244.39999999999,0,0,0,225,225,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2446",244.49999999999,0,0,0,225,225,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2447",244.59999999999,0,0,0,225,225,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2448",244.69999999999,0,0,0,225,225,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2449",244.79999999999,0,0,0,225,225,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"2450",244.89999999999,23,10,33,225,212,0.102222222222222,0.0471698113207547,5,0.111818565405977,2,0.0241217189738796,0.135940284379857,0.149392033542977
"2451",244.99999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2452",245.09999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2453",245.19999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2454",245.29999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2455",245.39999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2456",245.49999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2457",245.59999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2458",245.69999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2459",245.79999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2460",245.89999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2461",245.99999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2462",246.09999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2463",246.19999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2464",246.29999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2465",246.39999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2466",246.49999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2467",246.59999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2468",246.69999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2469",246.79999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2470",246.89999999999,0,0,0,212,212,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2471",246.99999999999,0,0,0,212,212,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"2472",247.09999999999,54,26,80,212,184,0.254716981132075,0.141304347826087,1,0.270762523075801,3,0.0943959078005308,0.365158430876331,0.396021328958162
"2473",247.19999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2474",247.29999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2475",247.39999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2476",247.49999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2477",247.59999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2478",247.69999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2479",247.79999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2480",247.89999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2481",247.99999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2482",248.09999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2483",248.19999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2484",248.29999999999,0,0,0,184,184,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2485",248.39999999999,0,0,0,184,184,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"2486",248.49999999999,22,15,37,184,177,0.119565217391304,0.0847457627118644,5,0.111818565405977,3,0.0943959078005308,0.206214473206508,0.204310980103169
"2487",248.59999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2488",248.69999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2489",248.79999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2490",248.89999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2491",248.99999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2492",249.09999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2493",249.19999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2494",249.29999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2495",249.39999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2496",249.49999999999,0,0,0,177,177,0,0,4,2.07991163519051e-61,4,5.98912062592184e-38,5.98912062592184e-38,0
"2497",249.59999999999,0,2,2,177,179,0,0.0111731843575419,4,2.07991163519051e-61,2,0.0241217189738796,0.0241217189738796,0.0111731843575419
"2498",249.69999999999,1,0,1,179,178,0.00558659217877095,0,3,3.70224524472115e-05,5,1.36186189387746e-06,3.8384314341089e-05,0.00558659217877095
"2499",249.79999999999,0,0,0,178,178,0,0,3,3.70224524472115e-05,5,1.36186189387746e-06,3.8384314341089e-05,0
"2500",249.89999999999,0,0,0,178,178,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"2501",249.99999999999,27,16,43,178,167,0.151685393258427,0.0958083832335329,5,0.111818565405977,3,0.0943959078005308,0.206214473206508,0.24749377649196
"2502",250.09999999999,0,0,0,167,167,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2503",250.19999999999,0,0,0,167,167,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2504",250.29999999999,0,0,0,167,167,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2505",250.39999999999,0,0,0,167,167,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2506",250.49999999999,0,0,0,167,167,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2507",250.59999999999,0,0,0,167,167,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2508",250.69999999999,0,0,0,167,167,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2509",250.79999999999,0,0,0,167,167,0,0,3,3.70224524472115e-05,5,1.36186189387746e-06,3.8384314341089e-05,0
"2510",250.89999999999,10,0,10,167,157,0.0598802395209581,0,2,0.0382449778261186,5,1.36186189387746e-06,0.0382463396880125,0.0598802395209581
"2511",250.99999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2512",251.09999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2513",251.19999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2514",251.29999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2515",251.39999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2516",251.49999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2517",251.59999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2518",251.69999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2519",251.79999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2520",251.89999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2521",251.99999999999,0,0,0,157,157,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2522",252.09999999999,0,0,0,157,157,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"2523",252.19999999999,42,70,112,157,185,0.267515923566879,0.378378378378378,1,0.270762523075801,1,0.259568089356776,0.530330612432577,0.645894301945257
"2524",252.29999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2525",252.39999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2526",252.49999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2527",252.59999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2528",252.69999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2529",252.79999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2530",252.89999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2531",252.99999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2532",253.09999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2533",253.19999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2534",253.29999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2535",253.39999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2536",253.49999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2537",253.59999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2538",253.69999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2539",253.79999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2540",253.89999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2541",253.99999999999,0,0,0,185,185,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2542",254.09999999999,0,0,0,185,185,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"2543",254.19999999999,17,41,58,185,209,0.0918918918918919,0.196172248803828,5,0.111818565405977,1,0.259568089356776,0.371386654762754,0.28806414069572
"2544",254.29999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2545",254.39999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2546",254.49999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2547",254.59999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2548",254.69999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2549",254.79999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2550",254.89999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2551",254.99999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2552",255.09999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2553",255.19999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2554",255.29999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2555",255.39999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2556",255.49999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2557",255.59999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2558",255.69999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2559",255.79999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2560",255.89999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2561",255.99999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2562",256.09999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2563",256.19999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2564",256.29999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2565",256.39999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2566",256.49999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2567",256.59999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2568",256.69999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2569",256.79999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2570",256.89999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2571",256.99999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2572",257.09999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2573",257.19999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2574",257.29999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2575",257.39999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2576",257.49999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2577",257.59999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2578",257.69999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2579",257.79999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2580",257.89999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2581",257.99999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2582",258.09999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2583",258.19999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2584",258.29999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2585",258.39999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2586",258.49999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2587",258.59999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2588",258.69999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2589",258.79999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2590",258.89999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2591",258.99999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2592",259.09999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2593",259.19999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2594",259.29999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2595",259.39999999999,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2596",259.499999999991,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2597",259.599999999991,0,0,0,209,209,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2598",259.699999999991,0,0,0,209,209,0,0,3,3.70224524472115e-05,4,5.98912062592184e-38,3.70224524472115e-05,0
"2599",259.799999999991,42,61,103,209,228,0.200956937799043,0.267543859649123,1,0.270762523075801,1,0.259568089356776,0.530330612432577,0.468500797448166
"2600",259.899999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2601",259.999999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2602",260.099999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2603",260.199999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2604",260.299999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2605",260.399999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2606",260.499999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2607",260.599999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2608",260.699999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2609",260.799999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2610",260.899999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2611",260.999999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2612",261.099999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2613",261.199999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2614",261.299999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2615",261.399999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2616",261.499999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2617",261.599999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2618",261.699999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2619",261.799999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2620",261.899999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2621",261.999999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2622",262.099999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2623",262.199999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2624",262.299999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2625",262.399999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2626",262.499999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2627",262.599999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2628",262.699999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2629",262.799999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2630",262.899999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2631",262.999999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2632",263.099999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2633",263.199999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2634",263.299999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
"2635",263.399999999991,0,0,0,228,228,0,0,4,2.07991163519051e-61,5,1.36186189387746e-06,1.36186189387746e-06,0
