"","age","N.speciations","N.extinctions","N.turnover","N.species(speciation)","N.species(extinction)","raw.speciation.probability","raw.extinction.probability","raw.turnover.probability"
"1036",51.7499999999992,0,0,0,-5,-5,0,0,0
"1037",51.7999999999992,0,0,0,-5,-5,0,0,0
"1038",51.8499999999992,0,0,0,-5,-5,0,0,0
"1039",51.8999999999992,0,0,0,-5,-5,0,0,0
"1040",51.9499999999992,0,0,0,-5,-5,0,0,0
"1041",51.9999999999992,0,0,0,-5,-5,0,0,0
"1042",52.0499999999992,0,0,0,-5,-5,0,0,0
"1043",52.0999999999992,0,0,0,-5,-5,0,0,0
"1044",52.1499999999992,0,0,0,-5,-5,0,0,0
"1045",52.1999999999992,0,0,0,-5,-5,0,0,0
"1046",52.2499999999992,0,0,0,-5,-5,0,0,0
"1047",52.2999999999992,0,0,0,-5,-5,0,0,0
"1048",52.3499999999992,0,0,0,-5,-5,0,0,0
"1049",52.3999999999992,0,0,0,-5,-5,0,0,0
"1050",52.4499999999992,0,0,0,-5,-5,0,0,0
"1051",52.4999999999992,0,0,0,-5,-5,0,0,0
"1052",52.5499999999992,0,0,0,-5,-5,0,0,0
"1053",52.5999999999991,0,0,0,-5,-5,0,0,0
"1054",52.6499999999991,0,0,0,-5,-5,0,0,0
"1055",52.6999999999991,0,0,0,-5,-5,0,0,0
"1056",52.7499999999991,0,0,0,-5,-5,0,0,0
"1057",52.7999999999991,0,0,0,-5,-5,0,0,0
"1058",52.8499999999991,0,0,0,-5,-5,0,0,0
"1059",52.8999999999991,0,0,0,-5,-5,0,0,0
"1060",52.9499999999991,0,0,0,-5,-5,0,0,0
"1061",52.9999999999991,0,0,0,-5,-5,0,0,0
"1062",53.0499999999991,0,0,0,-5,-5,0,0,0
"1063",53.0999999999991,0,0,0,-5,-5,0,0,0
"1064",53.1499999999991,0,0,0,-5,-5,0,0,0
"1065",53.1999999999991,0,0,0,-5,-5,0,0,0
"1066",53.2499999999991,0,0,0,-5,-5,0,0,0
"1067",53.2999999999991,0,0,0,-5,-5,0,0,0
"1068",53.3499999999991,0,0,0,-5,-5,0,0,0
"1069",53.3999999999991,0,0,0,-5,-5,0,0,0
"1070",53.4499999999991,0,0,0,-5,-5,0,0,0
"1071",53.4999999999991,0,0,0,-5,-5,0,0,0
"1072",53.5499999999991,0,0,0,-5,-5,0,0,0
"1073",53.5999999999991,0,0,0,-5,-5,0,0,0
"1074",53.6499999999991,0,0,0,-5,-5,0,0,0
"1075",53.6999999999991,0,0,0,-5,-5,0,0,0
"1076",53.7499999999991,0,0,0,-5,-5,0,0,0
"1077",53.7999999999991,0,0,0,-5,-5,0,0,0
"1078",53.8499999999991,0,0,0,-5,-5,0,0,0
"1079",53.8999999999991,0,0,0,-5,-5,0,0,0
"1080",53.9499999999991,0,0,0,-5,-5,0,0,0
"1081",53.9999999999991,0,0,0,-5,-5,0,0,0
"1082",54.0499999999991,0,0,0,-5,-5,0,0,0
"1083",54.0999999999991,0,0,0,-5,-5,0,0,0
"1084",54.1499999999991,0,0,0,-5,-5,0,0,0
"1085",54.1999999999991,0,0,0,-5,-5,0,0,0
"1086",54.2499999999991,0,0,0,-5,-5,0,0,0
"1087",54.2999999999991,0,0,0,-5,-5,0,0,0
"1088",54.349999999999,0,0,0,-5,-5,0,0,0
"1089",54.399999999999,0,0,0,-5,-5,0,0,0
"1090",54.449999999999,0,0,0,-5,-5,0,0,0
"1091",54.499999999999,0,0,0,-5,-5,0,0,0
"1092",54.549999999999,0,0,0,-5,-5,0,0,0
"1093",54.599999999999,0,0,0,-5,-5,0,0,0
"1094",54.649999999999,0,0,0,-5,-5,0,0,0
"1095",54.699999999999,0,0,0,-5,-5,0,0,0
"1096",54.749999999999,0,0,0,-5,-5,0,0,0
"1097",54.799999999999,0,0,0,-5,-5,0,0,0
"1098",54.849999999999,0,0,0,-5,-5,0,0,0
"1099",54.899999999999,0,0,0,-5,-5,0,0,0
"1100",54.949999999999,0,0,0,-5,-5,0,0,0
"1101",54.999999999999,0,0,0,-5,-5,0,0,0
"1102",55.049999999999,0,0,0,-5,-5,0,0,0
"1103",55.099999999999,0,0,0,-5,-5,0,0,0
"1104",55.149999999999,0,0,0,-5,-5,0,0,0
"1105",55.199999999999,0,0,0,-5,-5,0,0,0
"1106",55.249999999999,0,0,0,-5,-5,0,0,0
"1107",55.299999999999,0,0,0,-5,-5,0,0,0
"1108",55.349999999999,0,0,0,-5,-5,0,0,0
"1109",55.399999999999,0,0,0,-5,-5,0,0,0
"1110",55.449999999999,0,0,0,-5,-5,0,0,0
"1111",55.499999999999,0,0,0,-5,-5,0,0,0
"1112",55.549999999999,0,0,0,-5,-5,0,0,0
"1113",55.599999999999,0,0,0,-5,-5,0,0,0
"1114",55.649999999999,0,0,0,-5,-5,0,0,0
"1115",55.699999999999,0,0,0,-5,-5,0,0,0
"1116",55.749999999999,0,0,0,-5,-5,0,0,0
"1117",55.799999999999,1,0,1,-5,-6,-0.2,0,-0.2
"1118",55.849999999999,0,0,0,-6,-6,0,0,0
"1119",55.899999999999,0,0,0,-6,-6,0,0,0
"1120",55.949999999999,89,46,135,-6,-49,-14.8333333333333,-0.938775510204082,-15.7721088435374
"1121",55.999999999999,0,0,0,-49,-49,0,0,0
"1122",56.049999999999,0,0,0,-49,-49,0,0,0
"1123",56.0999999999989,0,0,0,-49,-49,0,0,0
"1124",56.1499999999989,0,0,0,-49,-49,0,0,0
"1125",56.1999999999989,0,0,0,-49,-49,0,0,0
"1126",56.2499999999989,0,0,0,-49,-49,0,0,0
"1127",56.2999999999989,0,0,0,-49,-49,0,0,0
"1128",56.3499999999989,0,0,0,-49,-49,0,0,0
"1129",56.3999999999989,0,0,0,-49,-49,0,0,0
"1130",56.4499999999989,0,0,0,-49,-49,0,0,0
"1131",56.4999999999989,0,0,0,-49,-49,0,0,0
"1132",56.5499999999989,0,0,0,-49,-49,0,0,0
"1133",56.5999999999989,0,0,0,-49,-49,0,0,0
"1134",56.6499999999989,0,0,0,-49,-49,0,0,0
"1135",56.6999999999989,0,0,0,-49,-49,0,0,0
"1136",56.7499999999989,0,0,0,-49,-49,0,0,0
"1137",56.7999999999989,0,0,0,-49,-49,0,0,0
"1138",56.8499999999989,0,0,0,-49,-49,0,0,0
"1139",56.8999999999989,0,0,0,-49,-49,0,0,0
"1140",56.9499999999989,0,0,0,-49,-49,0,0,0
"1141",56.9999999999989,0,0,0,-49,-49,0,0,0
"1142",57.0499999999989,0,0,0,-49,-49,0,0,0
"1143",57.0999999999989,0,0,0,-49,-49,0,0,0
"1144",57.1499999999989,0,0,0,-49,-49,0,0,0
"1145",57.1999999999989,0,0,0,-49,-49,0,0,0
"1146",57.2499999999989,0,0,0,-49,-49,0,0,0
"1147",57.2999999999989,0,0,0,-49,-49,0,0,0
"1148",57.3499999999989,0,0,0,-49,-49,0,0,0
"1149",57.3999999999989,0,0,0,-49,-49,0,0,0
"1150",57.4499999999989,0,0,0,-49,-49,0,0,0
"1151",57.4999999999989,0,0,0,-49,-49,0,0,0
"1152",57.5499999999989,0,0,0,-49,-49,0,0,0
"1153",57.5999999999989,7,16,23,-49,-40,-0.142857142857143,-0.4,-0.542857142857143
"1154",57.6499999999989,0,0,0,-40,-40,0,0,0
"1155",57.6999999999989,0,0,0,-40,-40,0,0,0
"1156",57.7499999999989,0,0,0,-40,-40,0,0,0
"1157",57.7999999999989,0,0,0,-40,-40,0,0,0
"1158",57.8499999999989,0,0,0,-40,-40,0,0,0
"1159",57.8999999999988,0,0,0,-40,-40,0,0,0
"1160",57.9499999999988,0,0,0,-40,-40,0,0,0
"1161",57.9999999999988,0,0,0,-40,-40,0,0,0
"1162",58.0499999999988,0,0,0,-40,-40,0,0,0
"1163",58.0999999999988,0,0,0,-40,-40,0,0,0
"1164",58.1499999999988,0,0,0,-40,-40,0,0,0
"1165",58.1999999999988,0,0,0,-40,-40,0,0,0
"1166",58.2499999999988,0,0,0,-40,-40,0,0,0
"1167",58.2999999999988,0,0,0,-40,-40,0,0,0
"1168",58.3499999999988,0,0,0,-40,-40,0,0,0
"1169",58.3999999999988,0,0,0,-40,-40,0,0,0
"1170",58.4499999999988,0,0,0,-40,-40,0,0,0
"1171",58.4999999999988,0,0,0,-40,-40,0,0,0
"1172",58.5499999999988,0,0,0,-40,-40,0,0,0
"1173",58.5999999999988,0,0,0,-40,-40,0,0,0
"1174",58.6499999999988,0,0,0,-40,-40,0,0,0
"1175",58.6999999999988,0,0,0,-40,-40,0,0,0
"1176",58.7499999999988,0,0,0,-40,-40,0,0,0
"1177",58.7999999999988,0,0,0,-40,-40,0,0,0
"1178",58.8499999999988,0,0,0,-40,-40,0,0,0
"1179",58.8999999999988,0,0,0,-40,-40,0,0,0
"1180",58.9499999999988,0,0,0,-40,-40,0,0,0
"1181",58.9999999999988,0,0,0,-40,-40,0,0,0
"1182",59.0499999999988,0,0,0,-40,-40,0,0,0
"1183",59.0999999999988,0,0,0,-40,-40,0,0,0
"1184",59.1499999999988,0,0,0,-40,-40,0,0,0
"1185",59.1999999999988,0,0,0,-40,-40,0,0,0
"1186",59.2499999999988,64,1,65,-40,-103,-1.6,-0.00970873786407767,-1.60970873786408
"1187",59.2999999999988,0,0,0,-103,-103,0,0,0
"1188",59.3499999999988,0,0,0,-103,-103,0,0,0
"1189",59.3999999999988,0,0,0,-103,-103,0,0,0
"1190",59.4499999999988,0,0,0,-103,-103,0,0,0
"1191",59.4999999999988,0,0,0,-103,-103,0,0,0
"1192",59.5499999999988,0,0,0,-103,-103,0,0,0
"1193",59.5999999999988,0,0,0,-103,-103,0,0,0
"1194",59.6499999999987,0,0,0,-103,-103,0,0,0
"1195",59.6999999999987,0,0,0,-103,-103,0,0,0
"1196",59.7499999999987,0,0,0,-103,-103,0,0,0
"1197",59.7999999999987,0,0,0,-103,-103,0,0,0
"1198",59.8499999999987,0,0,0,-103,-103,0,0,0
"1199",59.8999999999987,0,0,0,-103,-103,0,0,0
"1200",59.9499999999987,0,0,0,-103,-103,0,0,0
"1201",59.9999999999987,0,0,0,-103,-103,0,0,0
"1202",60.0499999999987,0,0,0,-103,-103,0,0,0
"1203",60.0999999999987,0,0,0,-103,-103,0,0,0
"1204",60.1499999999987,0,0,0,-103,-103,0,0,0
"1205",60.1999999999987,0,0,0,-103,-103,0,0,0
"1206",60.2499999999987,0,0,0,-103,-103,0,0,0
"1207",60.2999999999987,0,0,0,-103,-103,0,0,0
"1208",60.3499999999987,0,0,0,-103,-103,0,0,0
"1209",60.3999999999987,0,0,0,-103,-103,0,0,0
"1210",60.4499999999987,0,0,0,-103,-103,0,0,0
"1211",60.4999999999987,0,0,0,-103,-103,0,0,0
"1212",60.5499999999987,0,0,0,-103,-103,0,0,0
"1213",60.5999999999987,0,0,0,-103,-103,0,0,0
"1214",60.6499999999987,0,0,0,-103,-103,0,0,0
"1215",60.6999999999987,0,0,0,-103,-103,0,0,0
"1216",60.7499999999987,0,0,0,-103,-103,0,0,0
"1217",60.7999999999987,0,0,0,-103,-103,0,0,0
"1218",60.8499999999987,0,0,0,-103,-103,0,0,0
"1219",60.8999999999987,0,0,0,-103,-103,0,0,0
"1220",60.9499999999987,0,0,0,-103,-103,0,0,0
"1221",60.9999999999987,0,0,0,-103,-103,0,0,0
"1222",61.0499999999987,0,0,0,-103,-103,0,0,0
"1223",61.0999999999987,0,0,0,-103,-103,0,0,0
"1224",61.1499999999987,0,0,0,-103,-103,0,0,0
"1225",61.1999999999987,0,0,0,-103,-103,0,0,0
"1226",61.2499999999987,0,0,0,-103,-103,0,0,0
"1227",61.2999999999987,0,0,0,-103,-103,0,0,0
"1228",61.3499999999987,0,0,0,-103,-103,0,0,0
"1229",61.3999999999986,0,0,0,-103,-103,0,0,0
"1230",61.4499999999986,0,0,0,-103,-103,0,0,0
"1231",61.4999999999986,0,0,0,-103,-103,0,0,0
"1232",61.5499999999986,0,0,0,-103,-103,0,0,0
"1233",61.5999999999986,0,40,40,-103,-63,0,-0.634920634920635,-0.634920634920635
"1234",61.6499999999986,0,0,0,-63,-63,0,0,0
"1235",61.6999999999986,0,0,0,-63,-63,0,0,0
"1236",61.7499999999986,0,0,0,-63,-63,0,0,0
"1237",61.7999999999986,0,0,0,-63,-63,0,0,0
"1238",61.8499999999986,0,0,0,-63,-63,0,0,0
"1239",61.8999999999986,0,0,0,-63,-63,0,0,0
"1240",61.9499999999986,0,0,0,-63,-63,0,0,0
"1241",61.9999999999986,0,0,0,-63,-63,0,0,0
"1242",62.0499999999986,0,0,0,-63,-63,0,0,0
"1243",62.0999999999986,0,0,0,-63,-63,0,0,0
"1244",62.1499999999986,0,0,0,-63,-63,0,0,0
"1245",62.1999999999986,0,0,0,-63,-63,0,0,0
"1246",62.2499999999986,0,0,0,-63,-63,0,0,0
"1247",62.2999999999986,0,0,0,-63,-63,0,0,0
"1248",62.3499999999986,0,0,0,-63,-63,0,0,0
"1249",62.3999999999986,0,0,0,-63,-63,0,0,0
"1250",62.4499999999986,0,0,0,-63,-63,0,0,0
"1251",62.4999999999986,0,0,0,-63,-63,0,0,0
"1252",62.5499999999986,0,0,0,-63,-63,0,0,0
"1253",62.5999999999986,0,0,0,-63,-63,0,0,0
"1254",62.6499999999986,5,8,13,-63,-60,-0.0793650793650794,-0.133333333333333,-0.212698412698413
"1255",62.6999999999986,0,0,0,-60,-60,0,0,0
"1256",62.7499999999986,0,0,0,-60,-60,0,0,0
"1257",62.7999999999986,0,0,0,-60,-60,0,0,0
"1258",62.8499999999986,0,0,0,-60,-60,0,0,0
"1259",62.8999999999986,0,0,0,-60,-60,0,0,0
"1260",62.9499999999986,0,0,0,-60,-60,0,0,0
"1261",62.9999999999986,0,0,0,-60,-60,0,0,0
"1262",63.0499999999986,0,0,0,-60,-60,0,0,0
"1263",63.0999999999986,0,0,0,-60,-60,0,0,0
"1264",63.1499999999985,0,0,0,-60,-60,0,0,0
"1265",63.1999999999985,0,0,0,-60,-60,0,0,0
"1266",63.2499999999985,0,0,0,-60,-60,0,0,0
"1267",63.2999999999985,0,0,0,-60,-60,0,0,0
"1268",63.3499999999985,0,0,0,-60,-60,0,0,0
"1269",63.3999999999985,0,0,0,-60,-60,0,0,0
"1270",63.4499999999985,0,0,0,-60,-60,0,0,0
"1271",63.4999999999985,0,0,0,-60,-60,0,0,0
"1272",63.5499999999985,0,0,0,-60,-60,0,0,0
"1273",63.5999999999985,0,0,0,-60,-60,0,0,0
"1274",63.6499999999985,0,0,0,-60,-60,0,0,0
"1275",63.6999999999985,0,0,0,-60,-60,0,0,0
"1276",63.7499999999985,0,0,0,-60,-60,0,0,0
"1277",63.7999999999985,0,0,0,-60,-60,0,0,0
"1278",63.8499999999985,0,0,0,-60,-60,0,0,0
"1279",63.8999999999985,0,0,0,-60,-60,0,0,0
"1280",63.9499999999985,0,0,0,-60,-60,0,0,0
"1281",63.9999999999985,0,0,0,-60,-60,0,0,0
"1282",64.0499999999985,0,0,0,-60,-60,0,0,0
"1283",64.0999999999985,0,0,0,-60,-60,0,0,0
"1284",64.1499999999985,0,0,0,-60,-60,0,0,0
"1285",64.1999999999985,0,0,0,-60,-60,0,0,0
"1286",64.2499999999985,0,0,0,-60,-60,0,0,0
"1287",64.2999999999985,0,0,0,-60,-60,0,0,0
"1288",64.3499999999985,0,0,0,-60,-60,0,0,0
"1289",64.3999999999985,0,0,0,-60,-60,0,0,0
"1290",64.4499999999985,0,0,0,-60,-60,0,0,0
"1291",64.4999999999985,0,0,0,-60,-60,0,0,0
"1292",64.5499999999985,0,0,0,-60,-60,0,0,0
"1293",64.5999999999985,0,0,0,-60,-60,0,0,0
"1294",64.6499999999985,0,0,0,-60,-60,0,0,0
"1295",64.6999999999985,0,0,0,-60,-60,0,0,0
"1296",64.7499999999985,0,0,0,-60,-60,0,0,0
"1297",64.7999999999984,0,0,0,-60,-60,0,0,0
"1298",64.8499999999985,0,0,0,-60,-60,0,0,0
"1299",64.8999999999984,0,0,0,-60,-60,0,0,0
"1300",64.9499999999985,0,0,0,-60,-60,0,0,0
"1301",64.9999999999984,0,0,0,-60,-60,0,0,0
"1302",65.0499999999984,0,0,0,-60,-60,0,0,0
"1303",65.0999999999984,0,0,0,-60,-60,0,0,0
"1304",65.1499999999984,0,0,0,-60,-60,0,0,0
"1305",65.1999999999984,0,0,0,-60,-60,0,0,0
"1306",65.2499999999984,0,0,0,-60,-60,0,0,0
"1307",65.2999999999984,0,0,0,-60,-60,0,0,0
"1308",65.3499999999984,0,0,0,-60,-60,0,0,0
"1309",65.3999999999984,0,0,0,-60,-60,0,0,0
"1310",65.4499999999984,0,0,0,-60,-60,0,0,0
"1311",65.4999999999984,0,0,0,-60,-60,0,0,0
"1312",65.5499999999984,0,0,0,-60,-60,0,0,0
"1313",65.5999999999984,0,0,0,-60,-60,0,0,0
"1314",65.6499999999984,0,0,0,-60,-60,0,0,0
"1315",65.6999999999984,0,0,0,-60,-60,0,0,0
"1316",65.7499999999984,0,0,0,-60,-60,0,0,0
"1317",65.7999999999984,0,0,0,-60,-60,0,0,0
"1318",65.8499999999984,0,0,0,-60,-60,0,0,0
"1319",65.8999999999984,0,0,0,-60,-60,0,0,0
"1320",65.9499999999984,0,0,0,-60,-60,0,0,0
"1321",65.9999999999984,0,0,0,-60,-60,0,0,0
"1322",66.0499999999984,65,125,190,-60,0,-1.08333333333333,Inf,Inf
"1323",66.0999999999984,0,0,0,0,0,0,0,0
"1324",66.1499999999984,0,0,0,0,0,0,0,0
"1325",66.1999999999984,0,0,0,0,0,0,0,0
"1326",66.2499999999984,0,0,0,0,0,0,0,0
"1327",66.2999999999984,0,0,0,0,0,0,0,0
"1328",66.3499999999984,0,0,0,0,0,0,0,0
"1329",66.3999999999984,0,0,0,0,0,0,0,0
"1330",66.4499999999984,0,0,0,0,0,0,0,0
"1331",66.4999999999984,0,0,0,0,0,0,0,0
"1332",66.5499999999984,0,0,0,0,0,0,0,0
"1333",66.5999999999983,0,0,0,0,0,0,0,0
"1334",66.6499999999984,0,0,0,0,0,0,0,0
"1335",66.6999999999983,0,0,0,0,0,0,0,0
"1336",66.7499999999984,0,0,0,0,0,0,0,0
"1337",66.7999999999983,0,0,0,0,0,0,0,0
"1338",66.8499999999983,0,0,0,0,0,0,0,0
"1339",66.8999999999983,0,0,0,0,0,0,0,0
"1340",66.9499999999983,0,0,0,0,0,0,0,0
"1341",66.9999999999983,0,0,0,0,0,0,0,0
