#EventID|Time|Latitude|Longitude|Depth/Km|Author|Catalog|Contributor|ContributorID|MagType|Magnitude|MagAuthor|EventLocationName
1661339|2006-05-10T22:05:01.190000|40.232|15.884|6.9|BULLETIN-SISPICK||||ML|1.8|--|2 km SE Moliterno (PZ)
1661349|2006-05-10T23:19:12.340000|40.223|15.891|8.7|BULLETIN-SISPICK||||ML|1.9|--|3 km S Sarconi (PZ)
1661369|2006-05-10T23:43:46.580000|42.839|12.985|10.0|BULLETIN-SISPICK||||ML|0.6|--|6 km E Cerreto di Spoleto (PG)
1661379|2006-05-11T01:06:29.030000|46.36|10.844|10.0|BULLETIN-SISPICK||||ML|1.4|--|4 km N Commezzadura (TN)
1661399|2006-05-11T02:08:12.120000|40.032|19.88|10.0|BULLETIN-SISPICK||||ML|2.6|--|Costa Albanese meridionale (ALBANIA)
1661409|2006-05-11T02:40:00.600000|40.054|19.886|10.0|BULLETIN-SISPICK||||ML|2.6|--|Costa Albanese meridionale (ALBANIA)
1661419|2006-05-11T04:56:58.870000|43.175|12.821|3.1|BULLETIN-SISPICK||||ML|2.1|--|7 km SE Gualdo Tadino (PG)
1661429|2006-05-11T09:06:58.250000|38.415|15.469|125.7|BULLETIN-SISPICK||||ML|2.2|--|Tirreno Meridionale (MARE)
1661439|2006-05-11T09:23:33.530000|44.501|9.654|10.0|BULLETIN-SISPICK||||ML|1.6|--|1 km NW Compiano (PR)
1661449|2006-05-11T09:57:12.710000|37.218|15.111|4.1|BULLETIN-SISPICK||||ML|1.7|--|5 km NW Melilli (SR)
1661459|2006-05-11T11:16:33.960000|41.94|13.006|8.0|BULLETIN-SISPICK||||ML|2.0|--|1 km NE Gerano (RM)
1661469|2006-05-11T12:25:48.430000|42.607|13.163|10.3|BULLETIN-SISPICK||||ML|1.0|--|1 km S Cittareale (RI)
1661479|2006-05-11T12:54:22.250000|43.356|12.569|2.0|BULLETIN-SISPICK||||ML|2.7|--|1 km W Gubbio (PG)
1661489|2006-05-11T13:08:10.050000|40.254|15.913|7.0|BULLETIN-SISPICK||||ML|1.0|--|2 km E Sarconi (PZ)
1661499|2006-05-11T14:33:43.440000|41.642|13.299|12.5|BULLETIN-SISPICK||||ML|1.6|--|4 km W Frosinone (FR)
1661509|2006-05-11T14:51:32.240000|37.32|15.058|10.3|BULLETIN-SISPICK||||ML|1.5|--|6 km NE Carlentini (SR)
1661519|2006-05-11T15:39:04.250000|43.058|12.896|7.4|BULLETIN-SISPICK||||ML|1.5|--|5 km W Serravalle di Chienti (MC)
1661529|2006-05-11T16:01:01.840000|43.058|12.901|7.8|BULLETIN-SISPICK||||ML|2.2|--|5 km W Serravalle di Chienti (MC)
1661539|2006-05-11T16:08:15.890000|43.38|12.569|7.1|BULLETIN-SISPICK||||ML|1.5|--|3 km NW Gubbio (PG)
1661579|2006-05-11T17:59:31.660000|40.202|15.907|10.0|BULLETIN-SISPICK||||ML|1.3|--|5 km S Sarconi (PZ)
1661589|2006-05-11T18:31:39.450000|43.304|12.736|11.0|BULLETIN-SISPICK||||ML|1.2|--|2 km W Fossato di Vico (PG)
1661599|2006-05-11T20:22:51.770000|40.637|15.555|10.0|BULLETIN-SISPICK||||ML|0.7|--|4 km E Balvano (PZ)
1661609|2006-05-12T00:50:11.190000|43.309|12.741|10.0|BULLETIN-SISPICK||||ML|1.1|--|2 km NW Fossato di Vico (PG)
1661619|2006-05-12T01:16:35.500000|42.488|13.426|17.0|BULLETIN-SISPICK||||ML|1.2|--|8 km SW Crognaleto (TE)
1661629|2006-05-12T08:01:35.720000|39.889|16.019|8.2|BULLETIN-SISPICK||||ML|2.1|--|3 km E Mormanno (CS)
1661639|2006-05-12T08:14:54.510000|38.454|15.806|45.3|BULLETIN-SISPICK||||ML|1.6|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
1661649|2006-05-12T08:44:50.840000|43.317|13.228|5.0|BULLETIN-SISPICK||||ML|2.1|--|7 km S Cingoli (MC)
1661659|2006-05-12T10:01:37.980000|37.15|15.156|8.9|BULLETIN-SISPICK||||ML|1.9|--|3 km W Priolo Gargallo (SR)
1661679|2006-05-12T10:04:08.970000|46.434|11.36|10.0|BULLETIN-SISPICK||||ML|0.9|--|2 km E Laives (BZ)
1661709|2006-05-12T10:39:17.760000|38.523|13.757|10.0|BULLETIN-SISPICK||||ML|2.2|--|Tirreno Meridionale (MARE)
1661719|2006-05-12T10:57:45.380000|40.4|15.751|20.7|BULLETIN-SISPICK||||ML|0.9|--|3 km SE Marsico Nuovo (PZ)
1661729|2006-05-12T12:19:18.140000|40.236|15.901|10.0|BULLETIN-SISPICK||||ML|1.0|--|2 km SE Sarconi (PZ)
1661739|2006-05-12T13:11:00.290000|40.25|15.934|14.6|BULLETIN-SISPICK||||ML|1.0|--|3 km SW Spinoso (PZ)
1661749|2006-05-12T14:27:07.470000|40.232|15.962|18.9|BULLETIN-SISPICK||||ML|1.1|--|4 km S Spinoso (PZ)
1661759|2006-05-12T15:43:21.890000|40.219|15.907|10.0|BULLETIN-SISPICK||||ML|1.1|--|4 km SE Sarconi (PZ)
1661779|2006-05-12T16:19:57.140000|43.313|13.225|6.0|BULLETIN-SISPICK||||ML|1.8|--|7 km S Cingoli (MC)
1661789|2006-05-12T19:26:35.140000|43.047|12.569|8.7|BULLETIN-SISPICK||||ML|2.2|--|3 km SE Bastia Umbra (PG)
1661799|2006-05-12T20:20:44.650000|38.464|16.135|10.0|BULLETIN-SISPICK||||ML|1.1|--|2 km E Galatro (RC)
1661809|2006-05-12T21:10:37.780000|40.738|15.488|10.0|BULLETIN-SISPICK||||ML|1.4|--|2 km S Muro Lucano (PZ)
1661819|2006-05-12T21:27:36.080000|41.466|13.766|8.4|BULLETIN-SISPICK||||ML|1.1|--|4 km NW Pignataro Interamna (FR)
1661829|2006-05-12T23:09:45.060000|46.84|13.047|10.0|BULLETIN-SISPICK||||ML|1.6|--|Confine Italia-Austria (AUSTRIA)
1661849|2006-05-13T00:18:26.480000|42.62|12.549|10.0|BULLETIN-SISPICK||||ML|0.7|--|1 km N San Gemini (TR)
1661859|2006-05-13T01:07:46.500000|42.883|12.898|8.8|BULLETIN-SISPICK||||ML|1.0|--|3 km W Sellano (PG)
1661869|2006-05-13T01:42:54.010000|39.793|16.066|10.0|BULLETIN-SISPICK||||ML|1.1|--|7 km NW Lungro (CS)
1661879|2006-05-13T02:17:09.120000|40.257|15.918|10.0|BULLETIN-SISPICK||||ML|0.8|--|3 km E Sarconi (PZ)
1661889|2006-05-13T02:58:09.650000|44.719|7.523|10.0|BULLETIN-SISPICK||||ML|1.1|--|2 km SW Torre San Giorgio (CN)
1661909|2006-05-13T04:09:42.900000|42.241|13.232|9.6|BULLETIN-SISPICK||||ML|1.9|--|5 km N Borgorose (RI)
1661919|2006-05-13T04:34:10.280000|43.157|13.297|10.0|BULLETIN-SISPICK||||ML|1.1|--|4 km NE Camporotondo di Fiastrone (MC)
1661929|2006-05-13T06:05:01.770000|43.686|13.365|19.5|BULLETIN-SISPICK||||ML|1.2|--|Costa Marchigiana Anconetana (Ancona)
1661939|2006-05-13T07:45:15.860000|40.272|15.92|10.0|BULLETIN-SISPICK||||ML|0.9|--|3 km E Grumento Nova (PZ)
1661949|2006-05-13T08:45:54.970000|38.638|15.873|35.0|BULLETIN-SISPICK||||ML|2.0|--|2 km NE Ricadi (VV)
1661969|2006-05-13T10:39:00.830000|37.348|14.965|5.3|BULLETIN-SISPICK||||ML|1.6|--|8 km NW Lentini (SR)
1661979|2006-05-13T10:49:55.910000|41.447|14.793|9.7|BULLETIN-SISPICK||||ML|1.8|--|5 km N Castelpagano (BN)
1661989|2006-05-13T10:52:05.130000|41.69|12.838|10.0|BULLETIN-SISPICK||||ML|1.5|--|4 km S Lariano (RM)
1661999|2006-05-13T11:57:59.560000|37.732|15.16|7.3|BULLETIN-SISPICK||||ML|1.6|--|2 km SE Sant'Alfio (CT)
1662009|2006-05-13T12:01:08.820000|46.913|13.192|10.0|BULLETIN-SISPICK||||ML|2.3|--|Austria (AUSTRIA)
1662019|2006-05-13T12:07:09.010000|46.904|13.161|10.0|BULLETIN-SISPICK||||ML|2.2|--|Austria (AUSTRIA)
1662039|2006-05-13T15:44:01.890000|45.235|7.313|10.0|BULLETIN-SISPICK||||ML|2.0|--|2 km E Lemie (TO)
1662059|2006-05-13T16:20:56.500000|44.142|12.055|2.6|BULLETIN-SISPICK||||ML|2.3|--|2 km NW Meldola (FC)
1662069|2006-05-13T16:22:18.010000|44.132|12.043|1.1|BULLETIN-SISPICK||||ML|3.0|--|2 km W Meldola (FC)
1662079|2006-05-13T16:32:19.040000|44.201|12.013|10.0|BULLETIN-SISPICK||||ML|1.4|--|3 km SW Forlì (FC)
1662109|2006-05-13T23:01:35.900000|43.062|12.905|6.4|BULLETIN-SISPICK||||ML|1.1|--|4 km W Serravalle di Chienti (MC)
1662119|2006-05-14T00:19:22.170000|40.425|15.686|7.1|BULLETIN-SISPICK||||ML|1.1|--|4 km W Marsico Nuovo (PZ)
1662129|2006-05-14T03:53:16.210000|42.786|12.562|10.0|BULLETIN-SISPICK||||ML|1.8|--|3 km E Massa Martana (PG)
1662139|2006-05-14T04:47:36.820000|46.083|7.804|10.0|BULLETIN-SISPICK||||Md|1.8|--|Confine Italia-Svizzera (SVIZZERA)
1662149|2006-05-14T04:49:08.840000|42.777|11.749|5.0|BULLETIN-SISPICK||||ML|1.1|--|4 km E Castell'Azzara (GR)
1662159|2006-05-14T05:24:36.320000|43.166|12.553|7.5|BULLETIN-SISPICK||||ML|2.0|--|4 km W Valfabbrica (PG)
1662179|2006-05-14T06:34:59.770000|40.516|15.921|30.3|BULLETIN-SISPICK||||ML|0.9|--|W Anzi (PZ)
1662189|2006-05-14T15:17:51.590000|36.773|14.193|10.0|BULLETIN-SISPICK||||ML|2.3|--|Costa Ragusana (Ragusa)
1662199|2006-05-14T16:16:55.980000|40.216|15.909|10.0|BULLETIN-SISPICK||||ML|1.2|--|4 km SE Sarconi (PZ)
1662209|2006-05-14T18:09:39.390000|42.798|13.176|7.5|BULLETIN-SISPICK||||ML|1.2|--|7 km E Norcia (PG)
1662219|2006-05-14T18:15:02.570000|41.589|13.935|11.0|BULLETIN-SISPICK||||ML|1.2|--|3 km S San Biagio Saracinisco (FR)
1662229|2006-05-14T20:47:12.600000|43.08|13.527|10.0|BULLETIN-SISPICK||||ML|1.3|--|2 km SW Belmonte Piceno (FM)
1662239|2006-05-14T20:53:21.960000|43.077|13.474|10.0|BULLETIN-SISPICK||||ML|1.6|--|2 km W Servigliano (FM)
1662249|2006-05-14T21:36:07.540000|39.717|16.087|10.0|BULLETIN-SISPICK||||ML|1.4|--|1 km SW Acquaformosa (CS)
1662259|2006-05-14T22:36:21.170000|42.029|13.334|10.0|BULLETIN-SISPICK||||ML|1.5|--|4 km S Scurcola Marsicana (AQ)
1662269|2006-05-14T23:49:54.990000|43.484|12.439|8.5|BULLETIN-SISPICK||||ML|1.6|--|5 km N Pietralunga (PG)
1662279|2006-05-15T01:35:31.780000|43.054|12.522|10.4|BULLETIN-SISPICK||||Md|2.2|--|3 km SW Bastia Umbra (PG)
1662289|2006-05-15T02:08:17.580000|43.056|12.564|7.6|BULLETIN-SISPICK||||ML|1.9|--|2 km SE Bastia Umbra (PG)
1662299|2006-05-15T02:19:53.030000|43.086|13.479|4.8|BULLETIN-SISPICK||||ML|2.0|--|1 km W Servigliano (FM)
1662339|2006-05-15T05:48:26.550000|43.085|13.486|5.9|BULLETIN-SISPICK||||ML|1.7|--|1 km NW Servigliano (FM)
1662359|2006-05-15T10:03:37.770000|37.169|15.134|10.0|BULLETIN-SISPICK||||ML|1.9|--|1 km SE Melilli (SR)
1662369|2006-05-15T12:13:36.000000|44.747|10.203|5.0|BULLETIN-SISPICK||||ML|1.6|--|1 km SW Collecchio (PR)
1662379|2006-05-15T17:25:01.370000|43.076|13.494|3.8|BULLETIN-SISPICK||||ML|2.2|--|1 km S Servigliano (FM)
1662389|2006-05-15T18:15:47.330000|43.029|12.878|6.6|BULLETIN-SISPICK||||ML|1.7|--|8 km SW Serravalle di Chienti (MC)
1662399|2006-05-15T18:33:33.620000|43.757|13.135|10.0|BULLETIN-SISPICK||||ML|1.5|--|3 km E Mondolfo (PU)
1662419|2006-05-15T22:39:46.030000|40.746|15.347|15.2|BULLETIN-SISPICK||||ML|0.9|--|5 km E Colliano (SA)
1662429|2006-05-15T23:52:02.160000|37.641|15.72|5.5|BULLETIN-SISPICK||||ML|2.0|--|Mar Ionio Meridionale (MARE)
1662439|2006-05-16T00:32:00.190000|39.819|15.994|9.6|BULLETIN-SISPICK||||ML|1.0|--|8 km E Orsomarso (CS)
1662459|2006-05-16T01:19:43.230000|40.729|15.243|16.3|BULLETIN-SISPICK||||ML|1.1|--|3 km SW Valva (SA)
1662469|2006-05-16T02:20:10.790000|42.442|12.963|9.7|BULLETIN-SISPICK||||ML|0.7|--|6 km SE Cantalice (RI)
1662479|2006-05-16T04:24:53.340000|41.503|13.842|9.9|BULLETIN-SISPICK||||ML|1.3|--|1 km NE Cassino (FR)
1662489|2006-05-16T05:17:57.160000|40.217|15.944|17.7|BULLETIN-SISPICK||||ML|1.3|--|6 km SW Spinoso (PZ)
1662499|2006-05-16T05:28:51.480000|40.249|15.914|10.9|BULLETIN-SISPICK||||ML|0.8|--|2 km E Sarconi (PZ)
1662509|2006-05-16T07:25:51.290000|38.029|14.216|11.1|BULLETIN-SISPICK||||ML|1.4|--|Costa Siciliana nord-orientale (Messina)
1662519|2006-05-16T09:04:23.510000|40.544|17.305|6.1|BULLETIN-SISPICK||||Md|2.1|--|3 km SW Montemesola (TA)
1662529|2006-05-16T09:21:30.640000|37.646|15.253|4.6|BULLETIN-SISPICK||||ML|2.0|--|Costa Catanese (Catania)
1662539|2006-05-16T09:36:24.100000|43.361|12.528|10.0|BULLETIN-SISPICK||||ML|1.5|--|4 km W Gubbio (PG)
1662549|2006-05-16T09:55:22.950000|43.411|12.991|8.3|BULLETIN-SISPICK||||ML|1.4|--|5 km SW Serra San Quirico (AN)
1662559|2006-05-16T09:57:32.060000|37.222|14.96|10.9|BULLETIN-SISPICK||||ML|1.4|--|7 km E Francofonte (SR)
1662569|2006-05-16T10:22:33.080000|44.215|9.494|10.0|BULLETIN-SISPICK||||ML|1.5|--|Costa Ligure centro-orientale (Genova)
1662579|2006-05-16T10:25:30.750000|42.023|12.923|17.0|BULLETIN-SISPICK||||ML|1.5|--|1 km S Mandela (RM)
1662599|2006-05-16T13:28:00.050000|43.326|12.425|16.2|BULLETIN-SISPICK||||ML|1.9|--|8 km E Umbertide (PG)
1662629|2006-05-16T17:16:04.780000|43.314|12.763|14.9|BULLETIN-SISPICK||||ML|1.3|--|2 km N Fossato di Vico (PG)
1662639|2006-05-16T21:02:51.810000|42.624|12.56|6.3|BULLETIN-SISPICK||||Mw|3.5|--|2 km NE San Gemini (TR)
1662659|2006-05-16T21:29:38.070000|38.192|14.85|124.3|BULLETIN-SISPICK||||ML|2.6|--|Costa Siciliana nord-orientale (Messina)
1662669|2006-05-16T21:46:00.670000|43.319|12.852|10.5|BULLETIN-SISPICK||||ML|1.4|--|5 km W Fabriano (AN)
1662679|2006-05-16T22:06:03.110000|42.635|12.572|5.5|BULLETIN-SISPICK||||ML|1.1|--|3 km NE San Gemini (TR)
1662709|2006-05-17T00:29:18.270000|41.943|15.951|29.8|BULLETIN-SISPICK||||ML|1.9|--|Costa Garganica (Foggia)
1662719|2006-05-17T01:02:13.780000|44.448|9.136|10.0|BULLETIN-SISPICK||||ML|1.7|--|NW Lumarzo (GE)
1662729|2006-05-17T01:10:21.390000|42.505|13.287|6.6|BULLETIN-SISPICK||||ML|0.6|--|2 km SW Capitignano (AQ)
1662739|2006-05-17T01:20:55.170000|40.032|19.966|18.4|BULLETIN-SISPICK||||ML|3.2|--|Costa Albanese meridionale (ALBANIA)
1662749|2006-05-17T02:56:44.490000|39.998|16.044|8.5|BULLETIN-SISPICK||||ML|0.4|--|5 km NW Viggianello (PZ)
1662769|2006-05-17T06:13:59.700000|43.347|12.41|18.9|BULLETIN-SISPICK||||ML|1.8|--|7 km E Montone (PG)
1662779|2006-05-17T08:07:13.320000|42.267|13.238|10.0|BULLETIN-SISPICK||||ML|1.8|--|6 km W Tornimparte (AQ)
1662789|2006-05-17T08:37:17.460000|40.764|15.267|8.5|BULLETIN-SISPICK||||ML|1.0|--|3 km N Valva (SA)
1662799|2006-05-17T08:56:37.840000|43.957|10.54|6.8|BULLETIN-SISPICK||||ML|1.6|--|3 km S Borgo a Mozzano (LU)
1662809|2006-05-17T09:44:21.660000|44.221|10.286|5.0|BULLETIN-SISPICK||||ML|1.1|--|1 km W Sillano Giuncugnano (LU)
1662819|2006-05-17T10:33:19.800000|40.602|15.518|23.0|BULLETIN-SISPICK||||ML|1.3|--|1 km E Vietri di Potenza (PZ)
1662829|2006-05-17T12:22:56.050000|42.641|12.577|4.7|BULLETIN-SISPICK||||ML|1.9|--|4 km NE San Gemini (TR)
1662839|2006-05-17T13:18:34.300000|40.98|15.468|10.0|BULLETIN-SISPICK||||ML|0.8|--|1 km SW Aquilonia (AV)
1662849|2006-05-17T13:36:09.760000|43.085|13.455|6.9|BULLETIN-SISPICK||||ML|1.7|--|3 km SW Falerone (FM)
1662859|2006-05-17T16:28:55.680000|43.313|13.247|5.0|BULLETIN-SISPICK||||ML|1.1|--|5 km W Treia (MC)
1662869|2006-05-17T16:33:30.090000|38.123|15.185|10.0|BULLETIN-SISPICK||||ML|1.4|--|2 km NE Rodì Milici (ME)
1662879|2006-05-17T16:51:44.680000|40.198|15.911|10.0|BULLETIN-SISPICK||||ML|1.0|--|6 km SE Sarconi (PZ)
1662889|2006-05-17T17:27:57.200000|42.608|12.562|10.0|BULLETIN-SISPICK||||ML|1.5|--|1 km SE San Gemini (TR)
1662899|2006-05-17T19:40:09.650000|42.07|12.793|10.3|BULLETIN-SISPICK||||ML|1.5|--|2 km E Palombara Sabina (RM)
1662909|2006-05-17T21:11:50.740000|38.329|12.385|5.0|BULLETIN-SISPICK||||ML|2.8|--|Tirreno Meridionale (MARE)
1662919|2006-05-17T21:38:12.080000|44.085|10.884|10.7|BULLETIN-SISPICK||||ML|0.9|--|8 km E San Marcello Pistoiese (PT)
1662939|2006-05-17T22:37:26.140000|42.604|12.59|9.9|BULLETIN-SISPICK||||ML|1.2|--|4 km E San Gemini (TR)
1662949|2006-05-17T22:40:32.810000|44.137|11.061|11.3|BULLETIN-SISPICK||||Md|1.5|--|4 km SE Castel di Casio (BO)
1662959|2006-05-17T23:28:45.670000|41.272|13.985|8.7|BULLETIN-SISPICK||||ML|2.3|--|2 km S Roccamonfina (CE)
1662979|2006-05-18T01:50:54.540000|42.933|12.969|9.2|BULLETIN-SISPICK||||ML|1.1|--|6 km NE Sellano (PG)
1662999|2006-05-18T03:51:26.770000|44.621|9.265|4.1|BULLETIN-SISPICK||||ML|2.5|--|3 km NW Gorreto (GE)
1663009|2006-05-18T04:58:41.620000|43.163|12.557|6.1|BULLETIN-SISPICK||||ML|2.2|--|4 km W Valfabbrica (PG)
1663019|2006-05-18T06:10:19.860000|41.575|14.586|10.9|BULLETIN-SISPICK||||ML|1.2|--|1 km S Oratino (CB)
1663029|2006-05-18T09:32:56.750000|41.091|15.136|10.5|BULLETIN-SISPICK||||ML|1.4|--|2 km NW Flumeri (AV)
1663039|2006-05-18T10:15:48.710000|41.034|15.643|10.5|BULLETIN-SISPICK||||ML|1.1|--|4 km N Melfi (PZ)
1663049|2006-05-18T10:42:30.100000|40.626|15.651|5.8|BULLETIN-SISPICK||||ML|0.9|--|2 km SE Picerno (PZ)
1663059|2006-05-18T11:59:30.370000|43.325|13.218|4.5|BULLETIN-SISPICK||||ML|1.7|--|6 km S Cingoli (MC)
1663079|2006-05-18T15:22:54.510000|41.596|14.422|10.3|BULLETIN-SISPICK||||ML|1.4|--|2 km W Frosolone (IS)
1663089|2006-05-18T16:07:46.030000|43.294|13.206|2.6|BULLETIN-SISPICK||||ML|1.8|--|7 km NE San Severino Marche (MC)
1663099|2006-05-18T16:10:04.770000|36.143|14.601|10.0|BULLETIN-SISPICK||||ML|2.5|--|Canale di Sicilia meridionale (MARE)
1663109|2006-05-18T17:45:05.620000|37.819|14.492|31.6|BULLETIN-SISPICK||||ML|2.2|--|2 km NW Cerami (EN)
1663119|2006-05-18T19:51:51.120000|40.239|15.916|10.0|BULLETIN-SISPICK||||ML|1.0|--|3 km E Sarconi (PZ)
1663129|2006-05-18T20:15:10.500000|39.308|16.836|22.6|BULLETIN-SISPICK||||ML|1.5|--|2 km W Verzino (KR)
1663139|2006-05-18T20:39:11.310000|44.972|6.767|18.2|BULLETIN-SISPICK||||ML|2.8|--|3 km NW Cesana Torinese (TO)
1663149|2006-05-18T21:05:29.170000|39.094|16.511|10.3|BULLETIN-SISPICK||||ML|1.5|--|6 km NE Panettieri (CS)
1663159|2006-05-18T21:09:20.890000|43.469|12.423|10.0|BULLETIN-SISPICK||||ML|1.8|--|3 km NW Pietralunga (PG)
1663169|2006-05-18T21:53:42.660000|43.077|13.489|10.0|BULLETIN-SISPICK||||ML|1.2|--|1 km SW Servigliano (FM)
1663179|2006-05-18T23:05:10.430000|38.846|15.629|206.7|BULLETIN-SISPICK||||ML|2.2|--|Tirreno Meridionale (MARE)
1663199|2006-05-19T00:15:28.740000|38.654|15.726|115.4|BULLETIN-SISPICK||||ML|2.5|--|Costa Calabra sud-occidentale (Catanzaro, Vibo Valentia, Reggio di Calabria)
1663209|2006-05-19T00:37:16.390000|38.617|13.734|10.0|BULLETIN-SISPICK||||ML|2.2|--|Tirreno Meridionale (MARE)
1663239|2006-05-19T04:47:23.210000|37.721|15.211|3.1|BULLETIN-SISPICK||||ML|2.4|--|1 km SE Riposto (CT)
1663249|2006-05-19T06:32:25.180000|38.998|15.525|22.9|BULLETIN-SISPICK||||ML|2.9|--|Tirreno Meridionale (MARE)
1663259|2006-05-19T06:57:01.030000|37.715|15.203|3.5|BULLETIN-SISPICK||||ML|2.6|--|2 km S Riposto (CT)
1663269|2006-05-19T08:00:27.450000|37.061|18.287|10.0|BULLETIN-SISPICK||||ML|2.9|--|Mar Ionio Meridionale (MARE)
1663279|2006-05-19T09:55:26.780000|37.233|14.811|7.5|BULLETIN-SISPICK||||ML|2.2|--|5 km S Militello in Val di Catania (CT)
1663289|2006-05-19T10:02:41.650000|37.179|15.207|26.5|BULLETIN-SISPICK||||ML|2.4|--|Costa Siracusana (Siracusa)
1663299|2006-05-19T11:14:44.430000|42.727|12.78|7.1|BULLETIN-SISPICK||||ML|1.8|--|3 km E Spoleto (PG)
1663309|2006-05-19T12:31:02.270000|42.673|13.275|6.8|BULLETIN-SISPICK||||ML|1.2|--|3 km SE Accumoli (RI)
1663319|2006-05-19T13:27:00.680000|36.201|15.183|10.0|BULLETIN-SISPICK||||ML|2.4|--|Mar Ionio Meridionale (MARE)
1663349|2006-05-19T18:07:18.610000|44.963|6.732|18.5|BULLETIN-SISPICK||||ML|2.3|--|Confine Italia-Francia (FRANCIA)
1663369|2006-05-20T02:36:39.910000|44.617|8.428|10.0|BULLETIN-SISPICK||||ML|1.9|--|3 km SW Cavatore (AL)
1663379|2006-05-20T03:25:37.330000|43.608|12.337|8.1|BULLETIN-SISPICK||||ML|2.0|--|4 km S Mercatello sul Metauro (PU)
1663389|2006-05-20T05:50:44.690000|37.646|14.987|10.2|BULLETIN-SISPICK||||ML|2.6|--|4 km E Ragalna (CT)
1663399|2006-05-20T05:56:39.460000|37.657|14.971|13.6|BULLETIN-SISPICK||||ML|3.0|--|4 km NE Ragalna (CT)
1663409|2006-05-20T06:05:59.610000|37.655|14.975|11.0|BULLETIN-SISPICK||||ML|3.0|--|4 km NE Ragalna (CT)
1663419|2006-05-20T06:19:23.550000|37.661|14.937|13.1|BULLETIN-SISPICK||||ML|2.2|--|3 km N Ragalna (CT)
1663429|2006-05-20T07:01:51.450000|37.679|14.829|11.1|BULLETIN-SISPICK||||ML|2.0|--|2 km N Adrano (CT)
1663439|2006-05-20T07:05:56.160000|37.662|14.963|17.7|BULLETIN-SISPICK||||Mw|3.7|--|4 km NE Ragalna (CT)
1663449|2006-05-20T07:09:28.600000|42.886|13.125|9.8|BULLETIN-SISPICK||||ML|2.6|--|3 km W Castelsantangelo sul Nera (MC)
1663459|2006-05-20T07:12:00.090000|40.879|15.393|15.9|BULLETIN-SISPICK||||ML|1.5|--|3 km SE Cairano (AV)
1663469|2006-05-20T07:16:44.200000|37.739|14.964|10.0|BULLETIN-SISPICK||||ML|2.2|--|12 km N Ragalna (CT)
1663479|2006-05-20T07:24:29.610000|37.644|14.934|2.6|BULLETIN-SISPICK||||ML|2.0|--|2 km NW Ragalna (CT)
1663489|2006-05-20T07:30:42.380000|37.646|14.985|10.3|BULLETIN-SISPICK||||ML|3.0|--|4 km E Ragalna (CT)
1663499|2006-05-20T07:39:43.800000|42.865|13.118|10.6|BULLETIN-SISPICK||||ML|1.8|--|4 km SW Castelsantangelo sul Nera (MC)
1663509|2006-05-20T07:42:46.680000|42.876|13.15|10.0|BULLETIN-SISPICK||||ML|1.5|--|2 km S Castelsantangelo sul Nera (MC)
1663519|2006-05-20T08:19:24.700000|42.876|13.123|10.0|BULLETIN-SISPICK||||ML|1.9|--|3 km SW Castelsantangelo sul Nera (MC)
1663529|2006-05-20T08:46:57.860000|42.868|13.12|10.0|BULLETIN-SISPICK||||ML|2.2|--|4 km SW Castelsantangelo sul Nera (MC)
1663539|2006-05-20T09:15:06.610000|37.642|14.998|10.1|BULLETIN-SISPICK||||ML|1.7|--|4 km NW Nicolosi (CT)
1663549|2006-05-20T09:19:08.940000|43.696|12.619|40.2|BULLETIN-SISPICK||||ML|2.8|--|3 km NW Fermignano (PU)
1663559|2006-05-20T10:30:55.410000|42.891|13.14|9.0|BULLETIN-SISPICK||||ML|1.5|--|1 km W Castelsantangelo sul Nera (MC)
1663569|2006-05-20T10:42:53.130000|38.611|15.505|156.2|BULLETIN-SISPICK||||ML|2.6|--|Tirreno Meridionale (MARE)
1663579|2006-05-20T11:19:17.830000|40.757|15.261|8.5|BULLETIN-SISPICK||||ML|2.1|--|2 km NW Valva (SA)
1663599|2006-05-20T13:04:04.910000|37.654|14.986|12.8|BULLETIN-SISPICK||||Md|2.8|--|5 km NE Ragalna (CT)
1663609|2006-05-20T15:46:29.970000|44.032|11.751|8.8|BULLETIN-SISPICK||||Md|1.8|--|3 km W Portico e San Benedetto (FC)
1663619|2006-05-20T18:16:05.180000|41.87|15.57|10.0|BULLETIN-SISPICK||||ML|2.1|--|3 km N San Nicandro Garganico (FG)
1663629|2006-05-20T18:23:55.470000|42.608|12.968|10.0|BULLETIN-SISPICK||||ML|1.5|--|5 km S Monteleone di Spoleto (PG)
1663649|2006-05-21T00:44:24.400000|37.875|14.534|10.0|BULLETIN-SISPICK||||ML|2.3|--|6 km NE Capizzi (ME)
1663669|2006-05-21T04:31:24.440000|40.8|15.327|12.9|BULLETIN-SISPICK||||ML|1.4|--|1 km SE Santomenna (SA)
1663689|2006-05-21T13:10:07.930000|42.891|12.637|10.0|BULLETIN-SISPICK||||ML|1.6|--|1 km W Montefalco (PG)
1663699|2006-05-21T13:51:45.510000|42.618|12.945|7.4|BULLETIN-SISPICK||||ML|2.0|--|4 km S Monteleone di Spoleto (PG)
1663709|2006-05-21T15:58:20.790000|42.607|12.584|9.2|BULLETIN-SISPICK||||ML|1.8|--|3 km E San Gemini (TR)
1663719|2006-05-21T16:19:25.480000|43.329|12.536|16.6|BULLETIN-SISPICK||||ML|1.9|--|5 km SW Gubbio (PG)
