format version:	1.2
date:	12/6/2012

ACTINOPODA	:	ACANTHARIA (Tintinnia; skeletal rods made of strintium sulfate)	RADIOLARIA (intricate mineral skeletons with inner and outer portion)	_METACOLUMN_OFF

ACANTHARIA (Tintinnia; skeletal rods made of strintium sulfate)	:	Order unnamed ACANTHARIA 

Order unnamed ACANTHARIA 	event					[For details click <a href="http://tolweb.org/notes/?note_id=52">Order unnamed ACANTHARIA </a>]. Order not named. 
FAD
	Astrolithium	23.03
	Chiastolus	55.96
LAD
	Astrolithium, Chiastolus	0.00


RADIOLARIA (intricate mineral skeletons with inner and outer portion)	:	NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)	SPUMELLARIA (colonial, simple central capsule, no initial spicule)	ACTINOPODA - INCERTAE SEDIS	_METACOLUMN_ON

NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)	event				on	[For details click <a href="http://tolweb.org/notes/?note_id=51">NASSELLARIA (non-spherical internal skeleton with spines and connecting bars)</a>]. 
FAD
	Fasciculus	506.91		?
LAD
	Archeocydippida, Paleoctenophora	400.41
	Fasciculus	504.68		?

Echinodermata (spiny skinned animals: sea urchins, starfish, and allies)	:	ASTEROZOA, ASTEROIDEA (true starfish)	ASTEROZOA, SOMASTEROIDEA (filter/detrius feeders with rigid arms)	BLASTOIDEA (long stalk with a head or theca at the top)	CAMPTOSTROMOIDEA	CORONATA	CRINOIDEA (sea lillies and feather stars)	CTENOCYSTOIDEA (bilaterally symmetrical)	CYSTOIDEA, DIPLOPORITA	CYSTOIDEA, RHOMBIFERA	ECHINOIDEA (sea urchins)	EDRIOASTEROIDEA	EOCRINOIDEA (dawn crinoids)	HELICOPLACOIDEA (football shaped body with spiral ambulacra)	HOLOTHUROIDEA (sea cucumbers)	HOMOIOSTELEA	HOMOSTELEA	OPHIOCISTIOIDEA	OPHIUROIDEA (basket stars and brittle stars)	PARABLASTOIDEA	PARACRINOIDEA	STYLOPHORA (stem echinoderms with gill slits)	_METACOLUMN_OFF

ASTEROZOA, ASTEROIDEA (true starfish)	:	FORCIPULATIDA (conspicuous forcipulate pedicellariae)	HEMIZONIDA	NOTOMYOTIDA (deep sea dwellers with flexible arms)	PAXILLOSIDA (lack an anus and suckers on the tube feet)	PLATYASTERIDA	PUSTULOSIDA	SPINULOSIDA (lack pedicellariae)	TRICHASTEROPSIDA	URACTINIDA	VALVATIDA (conspicuous marginal ossicles)	UNCERTAIN ASTEROIDEA	_METACOLUMN_ON

FORCIPULATIDA (conspicuous forcipulate pedicellariae)	event					[For details click <a href="http://tolweb.org/Asteroidea">FORCIPULATIDA (conspicuous forcipulate pedicellariae)</a>].  
FAD
	Heliaster	5.33
	Brisingella	20.44
	Sclerasterias, Zoroaster	37.75
	Pegaster	83.64
	Afraster	88.02
	Dermaster	168.28
	Argoviaster	169.45
	Asterias	190.82
	Terminaster	199.30
	Germanasterias	200.30
	Hystriyasterias	201.30
LAD
	Asterias, Brisingella, Heliaster, Sclerasterias, Zoroaster	0.00
	Pegaster	78.10
	Afraster	86.26
	Terminaster	157.25
	Dermaster	166.07
	Argoviaster	168.28
	Germanasterias	199.30
	Hystriyasterias	200.30


HEMIZONIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=31376&is_real_user=1">HEMIZONIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Calyptactis	358.94
	Lepidasterella	375.79
	Echinasterella, Helianthaster, Hystrigaster, Palaeosolaster	407.57
	Lepyriactis	433.35
	Palasterina, Taeniactis	443.83
	Lanthanaster	448.84
	Baliactis	458.36
LAD
	Lepidasterella	327.08
	Calyptactis	338.83
	Baliactis, Echinasterella, Helianthaster	358.94
	Palasterina	393.25
	Hystrigaster, Palaeosolaster	400.41
	Lepyriactis	427.36
	Taeniactis	433.35
	Lanthanaster	447.86


NOTOMYOTIDA (deep sea dwellers with flexible arms)	event					[For details click <a href="http://tolweb.org/Asteroidea">NOTOMYOTIDA (deep sea dwellers with flexible arms)</a>]. Not found on Palaeos. 
FAD
	Benthopecten	107.59
	Alkaida	110.22
	Plesioastropecten	200.30
LAD
	Benthopecten	0.00
	Alkaida	107.59
	Plesioastropecten	199.30


PAXILLOSIDA (lack an anus and suckers on the tube feet)	event					[For details click <a href="http://www.accessscience.com/content.aspx?id=492800">PAXILLOSIDA (lack an anus and suckers on the tube feet)</a>]. Not found on Palaeos. 
FAD
	Luidia	23.03
	Mistia	33.89
	Astropecten, Ctenophoraster	37.75
	Albebarania	72.05
	Paleoctenodiscus	78.10
	Nymphaster	96.24
	Betelgeusia	110.22
	Lophidiaster	112.95
	Cuneaster	133.88
	Eokainaster	163.47		?
	Lambertella	168.28
	Advenaster	169.45
	Tethyaster, Xandarosaster	170.30
	Pentasteria	190.82
	Plesiastropecten	200.30		?
LAD
	Astropecten, Ctenophoraster, Luidia, Nymphaster, Tethyaster	0.00
	Lophidiaster	15.97
	Mistia	28.09
	Cuneaster	47.84
	Pentasteria	47.84
	Albebarania	66.04
	Paleoctenodiscus	72.05
	Betelgeusia	107.59
	Eokainaster	157.25		?
	Lambertella	166.07
	Advenaster, Xandarosaster	168.28
	Plesiastropecten	199.30		?


PLATYASTERIDA	event					[For details click <a href="http://www.accessscience.com/content.aspx?id=527300">PLATYASTERIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Foliaster	385.21
	Palasteriscus	407.57
	Schuchertia	455.14
	Platanaster	457.01
LAD
	Foliaster	383.95
	Palasteriscus	400.41
	Schuchertia	427.36
	Platanaster	455.14


PUSTULOSIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=101204&is_real_user=1">PUSTULOSIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Monaster	278.81		?
	Schondorfia, Australaster	330.92		?: Schondorfia
	Neopalaeaster	346.73
	Lacertasterias	358.94		?
	Clarkeaster, Devonistella	382.69
	Xenaster	393.25
	Agalmaster, Devonaster, Hunsrueckaster, Palaeostella, Rhenaster, Trimeraster	407.57
	Spaniaster	410.78
	Eostella	419.20		?
	Lepidaster	430.45
	Coccaster, Lepidactis, Palaeaster	433.35
	Girvanaster	447.86
	Arisaigaster	448.84
	Mesopalaeaster	451.28
	Siluraster	455.14
	Hudsonaster	457.01
	Macroporaster	469.96
	Protopalaeaster	471.52
	Petraster (Uranaster)	477.72
LAD
	Australaster	272.30
	Monaster	275.60		?
	Schondorfia	327.08		?
	Neopalaeaster	338.83
	Lacertasterias	352.84		?
	Devonistella	358.94
	Clarkeaster, Devonaster	372.24
	Xenaster	387.72
	Eostella	393.25		?
	Agalmaster, Hunsrueckaster, Palaeostella, Rhenaster, Trimeraster	400.41
	Spaniaster	407.57
	Arisaigaster	422.96
	Coccaster	425.57
	Lepidactis, Lepidaster	427.36
	Palaeaster	430.45
	Girvanaster, Hudsonaster, Mesopalaeaster, Petraster (Uranaster), Protopalaeaster	445.23
	Siluraster	451.28
	Macroporaster	458.36


SPINULOSIDA (lack pedicellariae)	event					[For details click <a href="http://tolweb.org/Asteroidea">SPINULOSIDA (lack pedicellariae)</a>]. Not found on Palaeos. 
FAD
	Henricia	37.75
	Echinaster	57.60
LAD
	Echinaster, Henricia	0.00


TRICHASTEROPSIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=31406&is_real_user=1">TRICHASTEROPSIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Trichasteropsis	243.99
LAD
	Trichasteropsis	239.10


URACTINIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=101203&is_real_user=1">URACTINIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Permaster	278.81
	Illusioluidia	307.60
	Calliasterella	315.16		?
	Protarthraster	358.94
	Compsaster	407.57
	Kyraster	419.20
	Eoactis, Phillipaster, Yarravaster	443.83
	Anorthaster, Cnemidactis	447.86
	Promopalaeaster, Salteraster	457.01
	Urasterella	460.45
	Bohemaster, Stibaraster	465.32
	Ulrichaster	469.96
LAD
	Permaster	275.60
	Calliasterella, Illusioluidia	305.12		?: Calliasterella
	Urasterella	306.99
	Compsaster	327.08
	Protarthraster	346.73
	Kyraster	393.25
	Salteraster, Yarravaster	419.20
	Eoactis, Phillipaster, Ulrichaster	433.35
	Anorthaster, Cnemidactis, Promopalaeaster	445.23
	Bohemaster, Stibaraster	458.36


VALVATIDA (conspicuous marginal ossicles)	event				on	[For details click <a href="http://tolweb.org/Asteroidea">VALVATIDA (conspicuous marginal ossicles)</a>]. Not found on Palaeos. 
FAD
	Leptogonium, Lophaster	5.33
	Archaster, Certonardoa	23.03
	Nehalemia	33.89
	Calliaster, Fayoumaster, Tesselaster	37.75
	Ceramaster	72.05
	Mediaster	78.10
	Sphaeriodiscus, Sucia, Teichaster	83.64
	Recurvaster	84.95
	Chariaster, Chomataster, Forbesiaster, Sladenia, Spenceria	86.26
	Arthraster, Ophryaster	93.90
	Caletaster, Calliderma, Cenomanaster, Hippasteria, Linckia, Mastaster, Metopaster	100.50
	Phocidaster, Spenceraster	107.59
	Altairia, Capellia, Crateraster, Denebia, Fomalhautia	110.22
	Comptonia	126.30
	Chaetasterina	133.09
	Pseudarchaster	148.53
	Stauranderaster	157.25
	Paragonaster	163.47
	Miopentagonaster	166.07
	Indiaster	166.49
	Brachisolaster	167.37
	Aspidaster, Cottreauaster, Hadranderaster, Noviaster, Odontaster, Valettaster	168.28
	Sphaeriaster, Testudinaster, Tylasteria	169.45
	Plumaster, Pycinaster, Solaster, Tropidaster	190.82
	Protremaster	199.30
	Diclidaster	200.30
LAD
	Archaster, Calliaster, Calliderma, Certonardoa, Hippasteria, Linckia, Lophaster, Mediaster, Odontaster, Paragonaster, Pseudarchaster, Solaster, Sphaeriodiscus, Tesselaster	0.00
	Leptogonium	2.59
	Ophryaster, Teichaster	5.33
	Fayoumaster	11.63
	Nehalemia, Pycinaster	28.09
	Recurvaster	33.89
	Phocidaster	55.96
	Aspidaster, Chomataster, Crateraster, Stauranderaster	61.61
	Arthraster, Ceramaster, Metopaster, Sucia, Valettaster	66.04
	Hadranderaster	72.05
	Chariaster, Forbesiaster, Sladenia, Spenceria	83.64
	Mastaster	89.77
	Caletaster, Cenomanaster, Comptonia, Spenceraster	93.90
	Tylasteria	100.50
	Altairia, Capellia, Denebia, Fomalhautia	107.59
	Chaetasterina	130.77
	Sphaeriaster	145.01
	Miopentagonaster	163.47
	Cottreauaster, Indiaster, Noviaster	166.07
	Brachisolaster	166.49
	Testudinaster	168.28
	Tropidaster	182.70
	Plumaster	186.76
	Protremaster	190.82
	Diclidaster	199.30


UNCERTAIN ASTEROIDEA	event					[For details click <a href="http://tolweb.org/Asteroidea">UNCERTAIN ASTEROIDEA</a>].  
FAD
	Protothyraster	133.09
	Mesotremaster	169.45
	Arkonaster	387.72
LAD
	Protothyraster	130.77
	Mesotremaster	159.70
	Arkonaster	382.69


ASTEROZOA, SOMASTEROIDEA (filter/detrius feeders with rigid arms)	:	GONIACTINIDA

GONIACTINIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=31332&is_real_user=1">GONIACTINIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Lepidasterina	382.69
	Stuertzura	427.36
	Archophiactis	448.84
	Archegonaster	471.52
	Chinianaster, Ophioxenikos, Villebrunaster	477.72
	Ampullaster	481.55
LAD
	Lepidasterina	372.24
	Stuertzura	422.96
	Archophiactis	443.83
	Archegonaster	458.36
	Chinianaster, Ophioxenikos, Villebrunaster	471.52
	Ampullaster	477.72


BLASTOIDEA (long stalk with a head or theca at the top)	:	FISSICULATA (slitted)	SPIRACULATA (pores)	UNCERTAIN BLASTOIDEA

FISSICULATA (slitted)	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=30821&is_real_user=1">FISSICULATA (slitted)</a>]. Not found on TOL or Palaeos. 
FAD
	Ceratoblastus, Dipteroblastus, Indoblastus, Microblastus	265.14
	Pterotoblastus, Timoroblastus	275.60
	Austroblastus, Paracodaster, Sagittoblastus	282.01
	Anthoblastus, Nannoblastus	295.53
	Neoschisma, Notoblastus, Sphaeroschisma, Thaumatoblastus	298.88
	Agmoblastus, Tympanoblastus	307.60
	Angioblastus	319.20
	Pentablastus	327.08
	Artuschisma, Dolichoblastus, Kazachstanoblastus, Mastoblastus	330.92
	Astrocrinites, Astrocrinus, Codaster	338.83
	Katoblastus	352.84
	Hadroblastus, Koryschisma, Nymphaeoblastus, Phaenoblastus, Phaenoschisma, Xenoblastus	358.94
	Junggaroblastus, Orophocrinus	363.46
	Heteroschisma	393.25
	Brachyschisma, Caryoblastus, Cryptoschisma, Pachyblastus, Pentremitidea, Pleuroschisma	407.57
	Angulatoblastus	410.78
	Leptoschisma	419.20
	Polydeltoideus	427.36
	Decaschisma	433.35
LAD
	Angioblastus, Anthoblastus, Ceratoblastus, Dipteroblastus, Indoblastus, Microblastus, Nannoblastus, Neoschisma, Notoblastus, Pterotoblastus, Thaumatoblastus, Timoroblastus	259.81
	Agmoblastus, Paracodaster, Sagittoblastus, Tympanoblastus	272.30
	Austroblastus	278.81
	Sphaeroschisma	290.06
	Dolichoblastus, Kazachstanoblastus, Pentablastus	323.23
	Artuschisma, Koryschisma, Mastoblastus, Phaenoschisma	327.08
	Astrocrinites, Astrocrinus, Codaster, Hadroblastus, Nymphaeoblastus, Orophocrinus	330.92
	Katoblastus, Xenoblastus	346.73
	Phaenoblastus	352.84
	Junggaroblastus	358.94
	Brachyschisma, Heteroschisma	382.69
	Pleuroschisma	383.95
	Angulatoblastus, Caryoblastus, Cryptoschisma, Leptoschisma, Pachyblastus	393.25
	Pentremitidea	400.41
	Polydeltoideus	419.20
	Decaschisma	430.45


SPIRACULATA (pores)	event					[For details click <a href="http://www.wikipedia.org/wiki/Blastoid">SPIRACULATA (pores)</a>]. Not found on TOL, Palaeos, or Paleobiology Database. 
FAD
	Deltoblastus	265.14
	Rhopaloblastus	288.77
	Calycoblastus	298.88
	Malchiblastus	323.23
	Nodoblastus	327.08
	Ambolostoma, Diploblastus, Heteroblastus, Monoschizablastus, Orbitremites, Ptychoblastus	338.83
	Acentrotremites, Cribroblastus, Deliablastus, Ellipticoblastus, Euryoblastus, Gongyloblastus, Granatocrinus, Iranoblastus, Pentephyllum, Perittoblastus, Tricoelocrinus, Xyeleblastus	346.73
	Arcuoblastus, Auloblastus, Carpenteroblastus, Decemoblastus, Dentiblastus, Globoblastus, Lophoblastus, Mesoblastus, Monadoblastus, Monoblastus, Orbiblastus, Pentremites, Schizoblastus	352.84
	Costatoblastus, Cryptoblastus, Kadiskoblastus, Metablastus, Montanablastus, Pentremoblastus, Poroblastus, Pyramiblastus, Strongyloblastus, Tanablastus	358.94
	Sinopetaloblastus, Uyguroblastus, Xinjiangoblastus	363.46
	Doryblastus, Houiblastus, Petaloblastus	372.24
	Placoblastus	383.95
	Devonoblastus, Schizotremites	387.72
	Eleutherocrinus, Nucleocrinus	393.25
	Conuloblastus	400.41
	Cordyloblastus, Elaeacrinus, Hyperoblastus	407.57
	Belocrinus	409.18
	Troosticrinus	433.35
LAD
	Deltoblastus, Orbitremites, Rhopaloblastus	259.81
	Calycoblastus	272.30
	Malchiblastus	315.16
	Nodoblastus	323.23
	Diploblastus, Pentremites	327.08
	Acentrotremites	330.92
	Ambolostoma, Cribroblastus, Heteroblastus, Monoschizablastus, Poroblastus, Ptychoblastus	330.92
	Carpenteroblastus, Deliablastus, Ellipticoblastus, Euryoblastus, Gongyloblastus, Granatocrinus, Iranoblastus, Mesoblastus, Metablastus, Pentephyllum, Perittoblastus, Tricoelocrinus, Xyeleblastus	338.83
	Arcuoblastus, Auloblastus, Cryptoblastus, Decemoblastus, Dentiblastus, Globoblastus, Kadiskoblastus, Lophoblastus, Monadoblastus, Monoblastus, Orbiblastus, Schizoblastus	346.73
	Costatoblastus, Montanablastus, Pentremoblastus, Pyramiblastus, Strongyloblastus, Tanablastus	352.84
	Doryblastus, Petaloblastus, Sinopetaloblastus, Uyguroblastus, Xinjiangoblastus	358.94
	Houiblastus	367.85
	Hyperoblastus	379.24
	Devonoblastus, Eleutherocrinus, Nucleocrinus, Placoblastus, Schizotremites	382.69
	Conuloblastus, Cordyloblastus	387.72
	Elaeacrinus	400.41
	Belocrinus	407.57
	Troosticrinus	430.45


UNCERTAIN BLASTOIDEA	event					[For details click <a href="http://animaldiversity.ummz.umich.edu/Invertebrates/Echinoderms/Blastoidea/Blastoidea.htm">UNCERTAIN BLASTOIDEA</a>].  
FAD
	Macurdablastus	457.01
LAD
	Macurdablastus	455.14


CAMPTOSTROMOIDEA	:	CAMPTOSTROMATOIDA

CAMPTOSTROMATOIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=30741&is_real_user=1">CAMPTOSTROMATOIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Camptostroma	514.47
LAD
	Camptostroma	512.83


CORONATA	:	Unknown CORONATA

Unknown CORONATA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=31099&is_real_user=2">Unknown CORONATA</a>].  
FAD
	Stephanocrinus, Tormoblastus	447.86
	Cupulocorona	448.84
	Mespilocystites, Paracystis, Stephanoblastus	457.01
LAD
	Stephanocrinus	425.57
	Stephanoblastus	427.36
	Cupulocorona	430.45
	Mespilocystites	443.83
	Tormoblastus	445.23
	Paracystis	448.84


CRINOIDEA (sea lillies and feather stars)	:	BOURGUETICRINIDA	CLADIDA	COMATULIDA	CYRTOCRINIDA	DIPLOBATHRIDA	DISPARIDA	ECHMATOCRINIDA	ENCRINIDA	HEMISTREPTOCRINIDA (?Cl. Hemistreptocrinoidea)	HYBOCRINIDA	ISOCRINIDA	MILLERICRINIDA	MONOBATHRIDA	ROVEACRINIDA	SAGENOCRINIDA	TAXOCRINIDA	UINTACRINIDA	UNCERTAIN CRINOIDEA

BOURGUETICRINIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=32590&is_real_user=1">BOURGUETICRINIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Porphyrocrinus	11.63
	Conocrinus	59.24
	Bathycrinus ( Palaeobothycrinus)	62.64
	Dunnicrinus	67.50
	Democrinus	70.60
	Monachocrinus	84.95
	Bourgueticrinus	93.90
LAD
	Bathycrinus ( Palaeobothycrinus), Conocrinus, Democrinus, Monachocrinus, Porphyrocrinus	0.00
	Bourgueticrinus	57.60
	Dunnicrinus	66.04


CLADIDA	event					[For details click <a href="http://paleodb.org/cgi-bin/bridge.pl?action=checkTaxonInfo&taxon_no=32021&is_real_user=1">CLADIDA</a>]. Not found on TOL or Palaeos. 
FAD
	Allosycocrinus, Asymmetrocrinus, Atremacrinus, Benthocrinus, Cadocrinus, Ceratocrinus, Contignatindocrinus, Depaocrinus, Hypocrinus, Indocrinus, Laccocrinus, Lopadiocrinus, Malaiocrinus, Metasycocrinus, Mollocrinus, Notiocrinus, Paragraphiocrinus, Paraplasocrinus, Parastachyocrinus, Parasycocrinus, Parindocrinus, Permiocrinus, Pilidiocrinus, Prochoidiocrinus, Prolobocrinus, Pumilindocrinus, Rimosidocrinus, Spaniocrinus, Stachyocrinus, Tenagocrinus, Thetidicrinus, Timorechinus	265.14
	Metaindocrinus, Tetrabrachiocrinus	268.80
	Megantocrinus	275.60
	Anechocrinus, Eoindocrinus, Eopilidiocrinus, Harrellicrinus, Hydroporocrinus, Jimbacrinus, Nowracrinus, Occiducrinus, Oligobrachyocrinus, Paracydonocrinus, Paratimorocidaris, Proindocrinus, Yakovlevicrinus	278.81
	Acariaiocrinus, Basleocrinus, Embryocrinus, Hemiindocrinus, Hemimollocrinus, Monobrachiocrinus, Skaiocrinus, Spheniscocrinus, Sundacrinus, Tribrachyocrinus	282.01
	Parabursacrinus	288.77
	Agnostocrinus, Calceolispongia, Minilyacrinus, Nebrashacrinus, Tapinocrinus, Tasmanocrinus	295.53
	Arroyocrinus, Bolbocrinus, Epipetschoracrinus, Hemistreptacron, Moapocrinus, Nereocrinus, Parspaniocrinus, Roemerocrinus, Trimerocrinus	298.88
	Cathetocrinus, Lobalocrinus, Pyndaxocrinus, Separocrinus, Simocrinus, Subarrectocrinus	305.12
	Arrectocrinus, Celonocrinus, Eperisocrinus, Euerisocrinus, Kansacrinus, Melbacrinus, Neocatacrinus, Petalambicrinus, Probletocrinus, Sublobalocrinus, Terpnocrinus, Vertigocrinus	307.60
	Aaglacrinus, Aatocrinus, Adacrinus, Allosocrinus, Apographiocrinus, Bathronocrinus, Brychiocrinus, Contocrinus, Cricocrinus, Delocrinus, Eirmocrinus, Exoriocrinus, Galateacrinus, Haeretocrinus, Hydriocrinus, Metaffinocrinus, Miatschkovocrinus, Nacocrinus, Neozeacrinus, Parulocrinus, Perimestocrinus, Pirasocrinus, Polygonocrinus, Psilocrinus, Retusocrinus, Sardinocrinus, Schedexocrinus, Stellarocrinus, Tarachiocrinus, Texacrinus, Triceracrinus, Tundracrinus	311.08
	Araeocrinus, Atokacrinus, Atrapocrinus, Brabeocrinus, Clathrocrinus, Coenocystis, Elibatocrinus, Graffhamicrinus, Halogetocrinus, Lecobasicrinus, Microcaracrinus, Moscovicrinus, Moundocrinus, Neoprotencrinus, Oklahomacrinus, Pegocrinus, Petschoracrinus, Platyfundocrinus, Polusocrinus, Protencrinus, Schistocrinus, Sinocrinus, Synyphocrinus, Trautscholdicrinus, Ulocrinus	315.16
	Affinocrinus, Anobasicrinus, Arkacrinus, Athlocrinus, Diphuicrinus, Endelocrinus, Erisocrinus, Ethelocrinus, Exterocrinus, Lecythiocrinus, Metutharocrinus, Morrowcrinus, Paragassizocrinus, Parethelocrinus, Proallosocrinus, Sciadiocrinus, Sellardsicrinus, Strongylocrinus, Stuartwellercrinus	319.20
	Aesiocrinus, Aglaocrinus, Anchicrinus, Clistocrinus, Cranocrinus, Exocrinus, Lasanocrinus, Laudonocrinus, Marathonocrinus, Mathericrinus, Metacromyocrinus, Metaperimestocrinus, Mooreocrinus, Oxynocrinus, Palmerocrinus, Paracromyocrinus, Paradelocrinus, Plaxocrinus, Stenopecrinus, Synarmocrinus, Utharocrinus	323.23
	Alcimocrinus, Bicidiocrinus, Carcinocrinus, Chlidonocrinus, Cryphiocrinus, Dicromyocrinus, Paianocrinus, Paracymbiocrinus, Plummericrinus, Pulaskicrinus, Telikosocrinus, Wetherbyocrinus, Zeusocrinus	330.92
	Aenigmocrinus, Agassizocrinus, Ampelocrinus, Anartiocrinus, Anemetocrinus, Aulodesocrinus, Bronaughocrinus, Carlopsocrinus, Cydonocrinus, Cymbiocrinus, Dasciocrinus, Eupachycrinus, Exaetocrinus, Exochocrinus, Fifeocrinus, Forthocrinus, Glaukosocrinus, Goleocrinus, Harmostocrinus, Heliosocrinus, Hosieocrinus, Idosocrinus, Intermediacrinus, Lophocrinus, Mantikosocrinus, Parazeacrinites, Pedinocrinus, Pentaramicrinus, Phanocrinus, Rhabdocrinus, Rhopocrinus, Scotiacrinus, Staphylocrinus, Sycocrinites, Tholocrinus, Tyrieocrinus, Ureocrinus, Woodocrinus, Zeacrinites	338.83
	Armenocrinus, Atelestocrinus, Aulocrinus, Bollandocrinus, Cestocrinus, Corythocrinus, Cromyocrinus, Cydrocrinus, Edapocrinus, Histocrinus, Hydreionocrinus, Hylodecrinus, Lanecrinus, Lebetocrinus, Lekocrinus, Menniscocrinus, Parascytalocrinus, Saccosompsis, Sarocrinus, Scammatocrinus, Stinocrinus, Ulrichicrinus, Worthenocrinus	346.73
	Acylocrinus, Ascetocrinus, Barycrinus, Blothrocrinus, Bursacrinus, Coeliocrinus, Derbiocrinus, Dichostreblocrinus, Eratocrinus, Graphiocrinus ( Missouricrinus), Lampadosocrinus, Linocrinus, Nactocrinus, Neolageniocrinus, Ophiurocrinus, Pachylocrinus, Pelecocrinus, Phacelocrinus, Springericrinus, Zygotocrinus	352.84
	Abrachiocrinus, Abrotocrinus, Adinocrinus, Aphelecrinus, Cercidocrinus, Culmicrinus, Dinotocrinus, Eireocrinus, Gilmocrinus, Goniocrinus, Hypselocrinus, Lageniocrinus, Paracosmetocrinus, Pellecrinus, Poteriocrinites, Proampelocrinus, Ramulocrinus, Sostronocrinus	358.94
	Pentececrinus, Scytalocrinus	363.46
	Cosmetocrinus	367.85
	Bridgerocrinus, Holcocrinus	372.24
	Liparocrinus, Maragnicrinus	375.79
	Belanskicrinus, Catactocrinus, Corematocrinus, Cradeocrinus, Glossocrinus, Iteacrinus, Linobrachiocrinus, Parabotryocrinus, Prininocrinus, Pskovicrinus	382.69
	Atractocrinus, Charientocrinus, Decadocrinus, Jahnocrinus, Kophinocrinus, Logocrinus, Nanocrinus, Proctothylacocrinus, Quantoxocrinus, Scoliocrinus, Sphaerocrinus, Streblocrinus, Zostocrinus	387.72
	Arachnocrinus, Denariocrinus, Kalpidocrinus, Kopficrinus, Lecythocrinus, Mictocrinus, Myrtillocrinus, Rhopalocrinus, Schmidtocrinus, Schultzicrinus, Tetrapleurocrinus	393.25
	Briseocrinus, Treocrinus	400.41
	Corynecrinus, Eifelocrinus, Follicrinus, Gastrocrinus, Hallocrinus, Imitatocrinus, Lasiocrinus, Nassoviocrinus, Nuxocrinus, Pagecrinus, Parisocrinus, Propoteriocrinus, Pyrenocrinus, Rhadinocrinus, Rhenocrinus, Situlacrinus	407.57
	Costalocrinus, Pernerocrinus, Vadarocrinus	409.18
	Ancyrocrinus, Elicrinus, Gasterocoma	410.78
	Alsopocrinus, Codiacrinus, Cupressocrinites, Idaeumocrinus, Parapernerocrinus, Parisangulocrinus, Sigambrocrinus, Vasocrinus	419.20
	Kooptoonocrinus	422.96
	Antihomocrinus, Bactrocrinites, Gothocrinus, Parastephanocrinus, Syndetocrinus	427.36
	Botryocrinus, Crotalocrinites, Manicrinus	430.45
	Achradocrinus, Ampheristocrinus, Amphipsalidocrinus ( Tyttocrinus), Bathericrinus, Cyathocrinites, Cyliocrinus, Dictenocrinus, Enallocrinus, Gissocrinus, Mastigocrinus, Streptocrinus, Thalamocrinus, Thenarocrinus, Thyridocrinus	433.35
	Premanicrinus	438.49
	Kanabinocrinus, Petalocrinus	440.77
	Caelocrinus, Euspirocrinus, Sinopetalocrinus	443.83
	Aithriocrinus	447.86
	Polycrinus	451.28
	Eoparisocrinus, Grenprisia, Illemnocrinus, Ontariocrinus, Ottawacrinus, Plicodendrocrinus, Praecupulocrinus	455.14
	Anarchocrinus, Cupulocrinus, Dendrocrinus, Eopinnacrinus, Esthonocrinus, Porocrinus, Quinquecaudex, Triboloporus	458.36
	Carabocrinus, Palaeocrinus	459.41
	Merocrinus, Pandoracrinus	460.45
	Metabolocrinus	469.96
	Elpasocrinus	477.72
	Aethocrinus	481.55
LAD
	Cymbiocrinus	252.16
